antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'vs_str_error', 'more_positive_or_negative_e'})",frozenset({'weigth_of_list_wp'}),0.35294117647058826,0.47058823529411764,0.17647058823529413,0.5,1.0625,0.010380622837370235,1.0588235294117647,0.09090909090909086
"frozenset({'vs_str_error', 'has_duplicates'})",frozenset({'weigth_of_list_wp'}),0.35294117647058826,0.47058823529411764,0.17647058823529413,0.5,1.0625,0.010380622837370235,1.0588235294117647,0.09090909090909086
frozenset({'has_duplicates'}),"frozenset({'vs_str_error', 'weigth_of_list_wp'})",0.35294117647058826,0.47058823529411764,0.17647058823529413,0.5,1.0625,0.010380622837370235,1.0588235294117647,0.09090909090909086
"frozenset({'has_zeros', 'more_positive_or_negative_e'})",frozenset({'vs_str_error'}),0.35294117647058826,1.0,0.35294117647058826,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'more_positive_or_negative_e'})",frozenset({'has_zeros'}),0.35294117647058826,0.9411764705882353,0.35294117647058826,1.0,1.0625,0.02076124567474047,inf,0.09090909090909086
frozenset({'more_positive_or_negative_e'}),"frozenset({'has_zeros', 'vs_str_error'})",0.35294117647058826,0.9411764705882353,0.35294117647058826,1.0,1.0625,0.02076124567474047,inf,0.09090909090909086
"frozenset({'has_zeros', 'has_duplicates'})",frozenset({'vs_str_error'}),0.35294117647058826,1.0,0.35294117647058826,1.0,1.0,0.0,inf,0.0
frozenset({'has_duplicates'}),"frozenset({'vs_str_error', 'weigth_of_list_wn'})",0.35294117647058826,0.4117647058823529,0.17647058823529413,0.5,1.2142857142857144,0.031141868512110732,1.1764705882352942,0.2727272727272728
"frozenset({'vs_str_error', 'has_duplicates'})",frozenset({'weigth_of_list_wn'}),0.35294117647058826,0.4117647058823529,0.17647058823529413,0.5,1.2142857142857144,0.031141868512110732,1.1764705882352942,0.2727272727272728
"frozenset({'vs_str_error', 'has_duplicates'})",frozenset({'has_zeros'}),0.35294117647058826,0.9411764705882353,0.35294117647058826,1.0,1.0625,0.02076124567474047,inf,0.09090909090909086
"frozenset({'has_zeros', 'vs_str_error', 'has_duplicates'})",frozenset({'weigth_of_list_wp'}),0.35294117647058826,0.47058823529411764,0.17647058823529413,0.5,1.0625,0.010380622837370235,1.0588235294117647,0.09090909090909086
frozenset({'has_duplicates'}),"frozenset({'has_zeros', 'vs_str_error', 'weigth_of_list_wp'})",0.35294117647058826,0.47058823529411764,0.17647058823529413,0.5,1.0625,0.010380622837370235,1.0588235294117647,0.09090909090909086
frozenset({'has_duplicates'}),frozenset({'vs_str_error'}),0.35294117647058826,1.0,0.35294117647058826,1.0,1.0,0.0,inf,0.0
frozenset({'more_positive_or_negative_e'}),frozenset({'vs_str_error'}),0.35294117647058826,1.0,0.35294117647058826,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'more_positive_or_negative_e'})","frozenset({'has_zeros', 'weigth_of_list_wp'})",0.35294117647058826,0.47058823529411764,0.17647058823529413,0.5,1.0625,0.010380622837370235,1.0588235294117647,0.09090909090909086
"frozenset({'has_zeros', 'more_positive_or_negative_e'})","frozenset({'vs_str_error', 'weigth_of_list_wp'})",0.35294117647058826,0.47058823529411764,0.17647058823529413,0.5,1.0625,0.010380622837370235,1.0588235294117647,0.09090909090909086
"frozenset({'has_zeros', 'vs_str_error', 'more_positive_or_negative_e'})",frozenset({'weigth_of_list_wp'}),0.35294117647058826,0.47058823529411764,0.17647058823529413,0.5,1.0625,0.010380622837370235,1.0588235294117647,0.09090909090909086
frozenset({'more_positive_or_negative_e'}),"frozenset({'has_zeros', 'vs_str_error', 'weigth_of_list_wp'})",0.35294117647058826,0.47058823529411764,0.17647058823529413,0.5,1.0625,0.010380622837370235,1.0588235294117647,0.09090909090909086
"frozenset({'vs_str_error', 'has_duplicates'})","frozenset({'has_zeros', 'weigth_of_list_wp'})",0.35294117647058826,0.47058823529411764,0.17647058823529413,0.5,1.0625,0.010380622837370235,1.0588235294117647,0.09090909090909086
"frozenset({'has_zeros', 'has_duplicates'})","frozenset({'vs_str_error', 'weigth_of_list_wp'})",0.35294117647058826,0.47058823529411764,0.17647058823529413,0.5,1.0625,0.010380622837370235,1.0588235294117647,0.09090909090909086
"frozenset({'vs_str_error', 'more_positive_or_negative_n'})",frozenset({'weigth_of_list_wn'}),0.29411764705882354,0.4117647058823529,0.17647058823529413,0.6,1.457142857142857,0.055363321799307974,1.4705882352941175,0.4444444444444446
"frozenset({'vs_str_error', 'more_positive_or_negative_p'})","frozenset({'has_zeros', 'weigth_of_list_wp'})",0.29411764705882354,0.47058823529411764,0.17647058823529413,0.6,1.275,0.03806228373702422,1.3235294117647058,0.3055555555555556
